"Unidade_Sanitaria","Mes","indicator","instrument1","instrument2","num1","num2","rate_ratio","lo","hi","data_quality","concordance_oldversion"
"HR Nhamatanda","Jun","Positivos","LR","RMUS",1137,1428,1.25593667546174,1.16099327348995,1.35888447933064,"medium",-0.255936675461741
"HR Nhamatanda","May","Positivos","LR","RMUS",1357,1498,1.1039056742815,1.02504043786106,1.18891983150447,"high",-0.103905674281503
"CS Cheadeia","Apr","Tratados_ACTs","LR","RMUS",51,47,0.92156862745098,0.606609883438427,1.39738320738265,"high",0.0784313725490196
"CS Cheadeia","Feb","Tratados_ACTs","LR","RMUS",55,60,1.09090909090909,0.743928337391291,1.60246989119924,"high",-0.0909090909090909
"CS Cheadeia","Jul","Tratados_ACTs","LR","RMUS",44,28,0.636363636363636,0.381510635557224,1.04525354070268,"high",0.363636363636364
"CS Cheadeia","Jun","Tratados_ACTs","LR","RMUS",60,60,1,0.687391397473787,1.45477526148141,"high",0
"CS Cheadeia","Mar","Tratados_ACTs","LR","RMUS",57,58,1.01754385964912,0.693675545048935,1.4931325792756,"high",-0.0175438596491228
"CS Cheadeia","May","Tratados_ACTs","LR","RMUS",59,65,1.10169491525424,0.762464787241217,1.59465378625375,"high",-0.101694915254237
"CS Dondo","Apr","Tratados_ACTs","LR","RMUS",664,3105,4.67620481927711,4.29888639693395,5.09260085983141,"low",-3.67620481927711
"CS Dondo","Feb","Tratados_ACTs","LR","RMUS",507,1616,3.18737672583826,2.88292026646838,3.5287449674174,"low",-2.18737672583826
"CS Dondo","Jun","Tratados_ACTs","LR","RMUS",396,1695,4.28030303030303,3.8344926269132,4.78721748701655,"low",-3.28030303030303
"CS Dondo","Mar","Tratados_ACTs","LR","RMUS",356,1308,3.67415730337079,3.26543930445573,4.14254147161948,"low",-2.67415730337079
"CS Dondo","May","Tratados_ACTs","LR","RMUS",569,1710,3.00527240773286,2.73169001719027,3.3101128404094,"low",-2.00527240773286
"CS Inchope","Apr","Tratados_ACTs","LR","RMUS",978,720,0.736196319018405,0.667713005517324,0.811407607177365,"medium",0.263803680981595
"CS Inchope","Feb","Tratados_ACTs","LR","RMUS",744,569,0.764784946236559,0.684491566224319,0.854143257570466,"medium",0.235215053763441
"CS Inchope","Jul","Tratados_ACTs","LR","RMUS",563,601,1.06749555950266,0.94998121344158,1.19968198623469,"high",-0.0674955595026643
"CS Inchope","Jun","Tratados_ACTs","LR","RMUS",983,818,0.832146490335707,0.757500668655187,0.913961726597618,"high",0.167853509664293
"CS Inchope","Mar","Tratados_ACTs","LR","RMUS",770,582,0.755844155844156,0.677531649870019,0.842854400863931,"medium",0.244155844155844
"CS Inchope","May","Tratados_ACTs","LR","RMUS",977,993,1.01637666325486,0.929520149348718,1.11136742042888,"high",-0.0163766632548618
"CS Mafambisse","Apr","Tratados_ACTs","LR","RMUS",793,1057,1.33291298865069,1.21450514616944,1.4633226548129,"low",-0.332912988650694
"CS Mafambisse","Feb","Tratados_ACTs","LR","RMUS",926,1000,1.07991360691145,0.986581533949128,1.18216873036719,"high",-0.0799136069114471
"CS Mafambisse","Jul","Tratados_ACTs","LR","RMUS",815,1048,1.28588957055215,1.17228509471793,1.41088540469231,"medium",-0.285889570552147
"CS Mafambisse","Jun","Tratados_ACTs","LR","RMUS",846,1445,1.7080378250591,1.56799802858764,1.86148713809057,"low",-0.708037825059102
"CS Mafambisse","Mar","Tratados_ACTs","LR","RMUS",488,647,1.32581967213115,1.17699608883865,1.49421777393506,"medium",-0.325819672131148
"CS Mafambisse","May","Tratados_ACTs","LR","RMUS",1113,1476,1.32614555256065,1.22603743159929,1.43474025466508,"low",-0.326145552560647
"CS Mascarenhas","Apr","Tratados_ACTs","LR","RMUS",41,279,6.80487804878049,4.89001318839853,9.6910257077805,"low",-5.80487804878049
"CS Mascarenhas","Feb","Tratados_ACTs","LR","RMUS",69,199,2.88405797101449,2.18284282513517,3.84984425304153,"low",-1.88405797101449
"CS Mascarenhas","Jun","Tratados_ACTs","LR","RMUS",284,458,1.61267605633803,1.38773778589444,1.87663642154028,"low",-0.612676056338028
"CS Mascarenhas","May","Tratados_ACTs","LR","RMUS",166,238,1.43373493975904,1.17102517214287,1.75873183772169,"medium",-0.433734939759036
"CS Messica","Apr","Tratados_ACTs","LR","RMUS",3583,2404,0.670946134524142,0.636892742881879,0.706726164807019,"low",0.329053865475858
"CS Messica","Feb","Tratados_ACTs","LR","RMUS",2872,2967,1.03307799442897,0.981080307973103,1.0878433791943,"high",-0.0330779944289694
"CS Messica","Jul","Tratados_ACTs","LR","RMUS",337,1283,3.80712166172107,3.37408353455083,4.30521325333657,"low",-2.80712166172107
"CS Messica","Jun","Tratados_ACTs","LR","RMUS",2656,1844,0.694277108433735,0.653877305791798,0.73705363170569,"low",0.305722891566265
"CS Messica","Mar","Tratados_ACTs","LR","RMUS",2198,2308,1.05004549590537,0.990035608208715,1.11371639322355,"high",-0.0500454959053685
"CS Messica","May","Tratados_ACTs","LR","RMUS",949,2382,2.5100105374078,2.32710153469954,2.708986714762,"low",-1.5100105374078
"CS Muanza Baixo","Apr","Tratados_ACTs","LR","RMUS",183,186,1.01639344262295,0.824286819870794,1.25338795295666,"high",-0.0163934426229508
"CS Muanza Baixo","Jul","Tratados_ACTs","LR","RMUS",104,109,1.04807692307692,0.793744262451901,1.38456360175593,"high",-0.0480769230769231
"CS Muanza Baixo","Jun","Tratados_ACTs","LR","RMUS",180,195,1.08333333333333,0.880105754582286,1.33408638487504,"high",-0.0833333333333333
"CS Muanza Baixo","Mar","Tratados_ACTs","LR","RMUS",20,70,3.5,2.10436747806192,6.07529322390652,"low",-2.5
"CS Muanza Sede","Jul","Tratados_ACTs","LR","RMUS",47,186,3.95744680851064,2.86020877022412,5.57285924232836,"low",-2.95744680851064
"CS Muanza Sede","Jun","Tratados_ACTs","LR","RMUS",295,413,1.4,1.20277692627045,1.63117596567994,"low",-0.4
"CS Muanza Sede","May","Tratados_ACTs","LR","RMUS",222,301,1.35585585585586,1.13621654426497,1.6199319796157,"medium",-0.355855855855856
"CS Munhava","Feb","Tratados_ACTs","LR","RMUS",216,561,2.59722222222222,2.21606080270667,3.05284482395837,"low",-1.59722222222222
"CS Munhava","Jul","Tratados_ACTs","LR","RMUS",433,525,1.21247113163972,1.06557154701619,1.38018676182966,"high",-0.212471131639723
"CS Munhava","Mar","Tratados_ACTs","LR","RMUS",164,337,2.05487804878049,1.70006793638569,2.49184087571885,"low",-1.05487804878049
"CS Munhava","May","Tratados_ACTs","LR","RMUS",686,861,1.25510204081633,1.13399075244039,1.38955867157124,"medium",-0.255102040816327
"CS Vila Nova","Apr","Tratados_ACTs","LR","RMUS",2022,1974,0.976261127596439,0.917091681282588,1.03923587733441,"high",0.0237388724035608
"CS Vila Nova","Feb","Tratados_ACTs","LR","RMUS",1841,3182,1.72840847365562,1.63148548342248,1.83149853513607,"low",-0.728408473655622
"CS Vila Nova","Jun","Tratados_ACTs","LR","RMUS",1298,891,0.686440677966102,0.629626264374158,0.748121111637565,"low",0.313559322033898
"CS Vila Nova","Mar","Tratados_ACTs","LR","RMUS",1414,3021,2.13649222065064,2.00506421645275,2.27737343748257,"low",-1.13649222065064
"CS Vila Nova","May","Tratados_ACTs","LR","RMUS",1417,1561,1.10162314749471,1.02452167904935,1.1846027837078,"high",-0.101623147494707
"Eduardo Mondlane","Apr","Tratados_ACTs","LR","RMUS",3404,5850,1.71856639247944,1.64718194457586,1.7932577204903,"low",-0.718566392479436
"Eduardo Mondlane","Feb","Tratados_ACTs","LR","RMUS",4862,4395,0.903948992184286,0.867617912656902,0.941781503435425,"high",0.0960510078157137
"Eduardo Mondlane","Jul","Tratados_ACTs","LR","RMUS",1469,2253,1.53369639210347,1.43548965882566,1.6390022321862,"low",-0.533696392103472
"Eduardo Mondlane","Jun","Tratados_ACTs","LR","RMUS",2686,2663,0.991437081161579,0.939343838419561,1.04641598458462,"high",0.00856291883842144
"Eduardo Mondlane","Mar","Tratados_ACTs","LR","RMUS",2620,3899,1.4881679389313,1.41591346831493,1.56429991865074,"low",-0.488167938931298
"Eduardo Mondlane","May","Tratados_ACTs","LR","RMUS",2582,3466,1.3423702556158,1.2753164529192,1.41308538179459,"low",-0.342370255615802
"HD Manica","Apr","Tratados_ACTs","LR","RMUS",3189,3479,1.0909375979931,1.03945793757243,1.14499587980254,"high",-0.0909375979931013
"HD Manica","May","Tratados_ACTs","LR","RMUS",2573,2025,0.787019043917606,0.742137947475241,0.834528649410966,"medium",0.212980956082394
"HR Nhamatanda","Apr","Tratados_ACTs","LR","RMUS",1031,1098,1.06498545101843,0.977310865674468,1.16059330373795,"high",-0.0649854510184287
"HR Nhamatanda","Feb","Tratados_ACTs","LR","RMUS",555,649,1.16936936936937,1.04247740751491,1.31205048815889,"high",-0.169369369369369
"HR Nhamatanda","Jul","Tratados_ACTs","LR","RMUS",973,871,0.895169578622816,0.816018362556549,0.981880873104207,"high",0.104830421377184
"HR Nhamatanda","Jun","Tratados_ACTs","LR","RMUS",1052,1428,1.3574144486692,1.25262661618369,1.47133167250395,"low",-0.357414448669202
"HR Nhamatanda","Mar","Tratados_ACTs","LR","RMUS",447,467,1.04474272930649,0.915693946547492,1.19209394249441,"high",-0.0447427293064877
"HR Nhamatanda","May","Tratados_ACTs","LR","RMUS",1335,1501,1.12434456928839,1.04372589497245,1.21128906707776,"high",-0.12434456928839
"CS Muanza Sede","May","Obitos","LR","RMUS",4,3,0.75,0.109863474663122,4.43325988918238,"high",0.25
"HD Gondola","Jul","Obitos","LR","RMUS",3,2,0.666666666666667,0.0556818890072143,5.81975657896078,"high",0.333333333333333
"HD Gondola","Jun","Obitos","LR","RMUS",4,1,0.25,0.00507640309029595,2.52631610868175,"high",0.75
"HD Gondola","Mar","Obitos","LR","RMUS",6,3,0.5,0.0809112102399224,2.34118449087655,"high",0.5
"HD Manica","Jun","Obitos","LR","RMUS",1,1,1,0.0127393670836666,78.4968353162628,"high",0
"HD Manica","May","Obitos","LR","RMUS",2,1,0.5,0.00847498034911153,9.60452988472286,"high",0.5
"HR Nhamatanda","Apr","Obitos","LR","RMUS",1,4,4,0.395833283318533,196.989872989321,"high",-3
"HR Nhamatanda","Jul","Obitos","LR","RMUS",1,1,1,0.0127393670836666,78.4968353162628,"high",0
"HR Nhamatanda","Jun","Obitos","LR","RMUS",1,1,1,0.0127393670836666,78.4968353162628,"high",0
"HR Nhamatanda","Mar","Obitos","LR","RMUS",1,3,3,0.240880227829262,157.492088274811,"high",-2
"CS Cheadeia","Apr","Testados","LR","NEP_FISICO",255,258,1.01176470588235,0.847654485534674,1.20770442708314,"high",-0.0117647058823529
"CS Cheadeia","Feb","Testados","LR","NEP_FISICO",124,135,1.08870967741935,0.846809859742923,1.40069434840678,"high",-0.0887096774193548
"CS Cheadeia","Jul","Testados","LR","NEP_FISICO",159,167,1.05031446540881,0.840191735619206,1.31340431344221,"high",-0.050314465408805
"CS Cheadeia","Jun","Testados","LR","NEP_FISICO",168,168,1,0.802628094896048,1.2459070475592,"high",0
"CS Cheadeia","Mar","Testados","LR","NEP_FISICO",197,185,0.939086294416244,0.764165196728197,1.15364968945816,"high",0.0609137055837563
"CS Cheadeia","May","Testados","LR","NEP_FISICO",210,180,0.857142857142857,0.698474465475908,1.05098154902143,"high",0.142857142857143
"CS Dondo","Apr","Testados","LR","NEP_FISICO",2073,6195,2.98842257597685,2.84296700645643,3.14230034842864,"low",-1.98842257597685
"CS Dondo","Feb","Testados","LR","NEP_FISICO",1205,2437,2.02240663900415,1.88673734218238,2.16872447680036,"low",-1.02240663900415
"CS Dondo","Jul","Testados","LR","NEP_FISICO",1378,3410,2.47460087082729,2.32382922680137,2.63626987775774,"low",-1.47460087082729
"CS Dondo","Jun","Testados","LR","NEP_FISICO",832,3065,3.68389423076923,3.4110399387937,3.9820092566172,"low",-2.68389423076923
"CS Dondo","Mar","Testados","LR","NEP_FISICO",1077,3812,3.53946146703807,3.30709273821808,3.79063365576058,"low",-2.53946146703807
"CS Dondo","May","Testados","LR","NEP_FISICO",1319,5383,4.08112206216831,3.84188247953194,4.33768510553814,"low",-3.08112206216831
"CS Inchope","Apr","Testados","LR","NEP_FISICO",1359,1273,0.936718175128771,0.867093484243552,1.01188392699928,"high",0.0632818248712288
"CS Inchope","Feb","Testados","LR","NEP_FISICO",224,1611,7.19196428571429,6.25014166687554,8.30812093290573,"low",-6.19196428571429
"CS Inchope","Jul","Testados","LR","NEP_FISICO",596,995,1.66946308724832,1.5067752239905,1.8509588756472,"low",-0.669463087248322
"CS Inchope","Jun","Testados","LR","NEP_FISICO",1027,1182,1.15092502434275,1.05771128781073,1.25251163328781,"high",-0.150925024342746
"CS Inchope","Mar","Testados","LR","NEP_FISICO",567,1056,1.86243386243386,1.68015833817441,2.0661676167662,"low",-0.862433862433862
"CS Inchope","May","Testados","LR","NEP_FISICO",1002,1852,1.84830339321357,1.7106255557923,1.99796385192731,"low",-0.848303393213573
"CS Mafambisse","Apr","Testados","LR","NEP_FISICO",2795,3562,1.27441860465116,1.21249632226309,1.33960356487859,"low",-0.274418604651163
"CS Mafambisse","Feb","Testados","LR","NEP_FISICO",2002,2633,1.31518481518482,1.24045266488114,1.39458222819597,"low",-0.315184815184815
"CS Mafambisse","Jul","Testados","LR","NEP_FISICO",1871,2419,1.29289150187066,1.21667657144017,1.37404326732242,"low",-0.292891501870657
"CS Mafambisse","Jun","Testados","LR","NEP_FISICO",1953,2471,1.26523297491039,1.19184971356451,1.34327534633311,"medium",-0.265232974910394
"CS Mafambisse","Mar","Testados","LR","NEP_FISICO",1535,2212,1.44104234527687,1.34959145161553,1.53899072487949,"low",-0.441042345276873
"CS Mafambisse","May","Testados","LR","NEP_FISICO",2510,3367,1.34143426294821,1.27348213726722,1.41315169295288,"low",-0.341434262948207
"CS Mascarenhas","Apr","Testados","LR","NEP_FISICO",202,983,4.86633663366337,4.17847163837014,5.69028510521306,"low",-3.86633663366337
"CS Mascarenhas","Feb","Testados","LR","NEP_FISICO",172,751,4.36627906976744,3.69488592192458,5.18354639846175,"low",-3.36627906976744
"CS Mascarenhas","Jul","Testados","LR","NEP_FISICO",578,1201,2.07785467128028,1.88000959794846,2.29857551635231,"low",-1.07785467128028
"CS Mascarenhas","Jun","Testados","LR","NEP_FISICO",848,1199,1.41391509433962,1.29379638698446,1.54571465344908,"low",-0.413915094339623
"CS Mascarenhas","Mar","Testados","LR","NEP_FISICO",460,874,1.9,1.69520728222444,2.1317350341458,"low",-0.9
"CS Mascarenhas","May","Testados","LR","NEP_FISICO",620,814,1.31290322580645,1.18119975383386,1.45985232937373,"medium",-0.312903225806452
"CS Messica","Apr","Testados","LR","NEP_FISICO",5379,3561,0.66201896263246,0.634394929091925,0.690782364821234,"low",0.33798103736754
"CS Messica","Jul","Testados","LR","NEP_FISICO",626,2068,3.30351437699681,3.01948518311481,3.61825619720223,"low",-2.30351437699681
"CS Messica","Mar","Testados","LR","NEP_FISICO",3350,3251,0.97044776119403,0.924447998545612,1.01872743919483,"high",0.0295522388059701
"CS Messica","May","Testados","LR","NEP_FISICO",1555,3383,2.17556270096463,2.04815137071994,2.31168485631519,"low",-1.17556270096463
"CS Muanza Baixo","Apr","Testados","LR","NEP_FISICO",264,266,1.00757575757576,0.846611688282833,1.19917876172197,"high",-0.00757575757575758
"CS Muanza Baixo","Jul","Testados","LR","NEP_FISICO",164,173,1.05487804878049,0.847032293443893,1.31416455811539,"high",-0.0548780487804878
"CS Muanza Baixo","Jun","Testados","LR","NEP_FISICO",238,252,1.05882352941176,0.883383633633073,1.26941264981371,"high",-0.0588235294117647
"CS Muanza Baixo","Mar","Testados","LR","NEP_FISICO",34,120,3.52941176470588,2.39427301249036,5.32900221332529,"low",-2.52941176470588
"CS Muanza Sede","Apr","Testados","LR","NEP_FISICO",816,1082,1.32598039215686,1.2096720894295,1.45390629783967,"low",-0.325980392156863
"CS Muanza Sede","Jul","Testados","LR","NEP_FISICO",228,516,2.26315789473684,1.93280351630984,2.65663466092757,"low",-1.26315789473684
"CS Muanza Sede","Jun","Testados","LR","NEP_FISICO",549,803,1.46265938069217,1.31057233857585,1.6333377080804,"low",-0.462659380692168
"CS Muanza Sede","Mar","Testados","LR","NEP_FISICO",689,748,1.08563134978229,0.977579707571144,1.20576379169652,"high",-0.0856313497822932
"CS Muanza Sede","May","Testados","LR","NEP_FISICO",655,1093,1.66870229007634,1.51327773817135,1.84121121335429,"low",-0.668702290076336
"CS Munhava","Apr","Testados","LR","NEP_FISICO",4961,4618,0.930860713565813,0.894098470743409,0.969120459442179,"high",0.0691392864341867
"CS Munhava","Feb","Testados","LR","NEP_FISICO",1360,4152,3.05294117647059,2.87089137412184,3.24810510783606,"low",-2.05294117647059
"CS Munhava","Jul","Testados","LR","NEP_FISICO",2960,3904,1.31891891891892,1.25707382776206,1.38391641797418,"low",-0.318918918918919
"CS Munhava","Jun","Testados","LR","NEP_FISICO",3268,3832,1.17258261933905,1.11882395926094,1.22897805828441,"medium",-0.172582619339045
"CS Munhava","Mar","Testados","LR","NEP_FISICO",1670,4358,2.60958083832335,2.46587792631092,2.76265329635701,"low",-1.60958083832335
"CS Munhava","May","Testados","LR","NEP_FISICO",3752,4436,1.18230277185501,1.13175050076015,1.23516225823548,"medium",-0.182302771855011
"CS Vila Nova","Apr","Testados","LR","NEP_FISICO",3713,3446,0.928090492862914,0.885788069495836,0.972393455819717,"high",0.0719095071370859
"CS Vila Nova","Feb","Testados","LR","NEP_FISICO",3110,3805,1.22347266881029,1.16654920436491,1.28324696384394,"medium",-0.223472668810289
"CS Vila Nova","Jul","Testados","LR","NEP_FISICO",1781,2940,1.65075800112296,1.55587661269781,1.7518041364328,"low",-0.650758001122965
"CS Vila Nova","Jun","Testados","LR","NEP_FISICO",2919,3450,1.18191161356629,1.12474027645837,1.24205265235812,"medium",-0.18191161356629
"CS Vila Nova","Mar","Testados","LR","NEP_FISICO",3510,5956,1.6968660968661,1.62727493375943,1.76963377406229,"low",-0.696866096866097
"CS Vila Nova","May","Testados","LR","NEP_FISICO",3104,3882,1.25064432989691,1.19268520756433,1.31150220307601,"medium",-0.250644329896907
"Eduardo Mondlane","Jul","Testados","LR","NEP_FISICO",4399,5620,1.27756308251875,1.22791693308956,1.32927996048953,"low",-0.277563082518754
"Eduardo Mondlane","Jun","Testados","LR","NEP_FISICO",6316,6508,1.03039898670044,0.995184743377655,1.06686407921442,"high",-0.0303989867004433
"Eduardo Mondlane","May","Testados","LR","NEP_FISICO",6375,7629,1.19670588235294,1.15740756625557,1.23736927171359,"medium",-0.196705882352941
"HD Gondola","Apr","Testados","LR","NEP_FISICO",4035,6757,1.67459727385378,1.61031296170889,1.74161591111788,"low",-0.674597273853779
"HD Gondola","Feb","Testados","LR","NEP_FISICO",2131,5995,2.81323322383857,2.67709387642048,2.95716484922972,"low",-1.81323322383857
"HD Gondola","Jul","Testados","LR","NEP_FISICO",2970,7027,2.36599326599327,2.26631678325646,2.47051881726847,"low",-1.36599326599327
"HD Gondola","Jun","Testados","LR","NEP_FISICO",2655,7205,2.71374764595104,2.59526891061844,2.83828952071275,"low",-1.71374764595104
"HD Gondola","Mar","Testados","LR","NEP_FISICO",2246,4752,2.11576135351736,2.01176692527802,2.22563958979561,"low",-1.11576135351736
"HD Gondola","May","Testados","LR","NEP_FISICO",5517,9531,1.72756933115824,1.67105069881559,1.78613094694254,"low",-0.727569331158238
"HD Manica","Apr","Testados","LR","NEP_FISICO",5625,8757,1.5568,1.50535181838537,1.61010519544822,"low",-0.5568
"HD Manica","Jul","Testados","LR","NEP_FISICO",2726,4566,1.67498165810712,1.59702258645675,1.75699847233444,"low",-0.674981658107117
"HD Manica","May","Testados","LR","NEP_FISICO",4422,6508,1.47173224785165,1.4163573620879,1.52937922054236,"low",-0.471732247851651
"HR Nhamatanda","Apr","Testados","LR","NEP_FISICO",3498,3516,1.00514579759863,0.958910234388675,1.05361218735961,"high",-0.00514579759862779
"HR Nhamatanda","Feb","Testados","LR","NEP_FISICO",1752,2189,1.24942922374429,1.17280504731061,1.33120800079206,"medium",-0.249429223744292
"HR Nhamatanda","Jul","Testados","LR","NEP_FISICO",2563,2175,0.848614904408896,0.801115754498592,0.898869291153623,"medium",0.151385095591104
"HR Nhamatanda","Jun","Testados","LR","NEP_FISICO",2542,3275,1.28835562549174,1.22293120787389,1.35739641164898,"low",-0.288355625491739
"HR Nhamatanda","Mar","Testados","LR","NEP_FISICO",1998,1926,0.963963963963964,0.905010268276746,1.02673919301277,"high",0.036036036036036
"HR Nhamatanda","May","Testados","LR","NEP_FISICO",3032,3487,1.15006596306069,1.09511878101587,1.20782059632618,"high",-0.150065963060686
"CS Cheadeia","Apr","Positivos","LR","NEP_FISICO",54,47,0.87037037037037,0.575932020886449,1.31119648181218,"high",0.12962962962963
"CS Cheadeia","Feb","Positivos","LR","NEP_FISICO",55,60,1.09090909090909,0.743928337391291,1.60246989119924,"high",-0.0909090909090909
"CS Cheadeia","Jul","Positivos","LR","NEP_FISICO",45,48,1.06666666666667,0.695297595520978,1.6390076396029,"high",-0.0666666666666667
"CS Cheadeia","Jun","Positivos","LR","NEP_FISICO",62,60,0.967741935483871,0.667131682783893,1.40295871043691,"high",0.032258064516129
"CS Cheadeia","Mar","Positivos","LR","NEP_FISICO",58,58,1,0.682792631737893,1.46457350814511,"high",0
"CS Cheadeia","May","Positivos","LR","NEP_FISICO",60,65,1.08333333333333,0.750904833866924,1.56518088320726,"high",-0.0833333333333333
"CS Dondo","Apr","Positivos","LR","NEP_FISICO",664,3105,4.67620481927711,4.29888639693395,5.09260085983141,"low",-3.67620481927711
"CS Dondo","Feb","Positivos","LR","NEP_FISICO",502,1616,3.2191235059761,2.91053590810297,3.56530792642587,"low",-2.2191235059761
"CS Dondo","Jul","Positivos","LR","NEP_FISICO",521,1181,2.26679462571977,2.04302577566598,2.51776818515253,"low",-1.26679462571977
"CS Dondo","Jun","Positivos","LR","NEP_FISICO",379,1233,3.2532981530343,2.89719164839426,3.65988902507352,"low",-2.2532981530343
"CS Dondo","Mar","Positivos","LR","NEP_FISICO",358,1305,3.64525139664804,3.24048366718673,4.10894567541081,"low",-2.64525139664804
"CS Dondo","May","Positivos","LR","NEP_FISICO",569,1710,3.00527240773286,2.73169001719027,3.3101128404094,"low",-2.00527240773286
"CS Inchope","Apr","Positivos","LR","NEP_FISICO",919,720,0.783460282916213,0.709655943664458,0.864681251050478,"medium",0.216539717083787
"CS Inchope","Feb","Positivos","LR","NEP_FISICO",174,569,3.27011494252874,2.75472757014434,3.89794407974767,"low",-2.27011494252874
"CS Inchope","Jul","Positivos","LR","NEP_FISICO",563,601,1.06749555950266,0.94998121344158,1.19968198623469,"high",-0.0674955595026643
"CS Inchope","Jun","Positivos","LR","NEP_FISICO",986,803,0.814401622718053,0.741028333130647,0.894834450709993,"medium",0.185598377281947
"CS Inchope","Mar","Positivos","LR","NEP_FISICO",326,582,1.78527607361963,1.55622636434229,2.05084459050733,"low",-0.785276073619632
"CS Inchope","May","Positivos","LR","NEP_FISICO",855,993,1.16140350877193,1.05884261872618,1.27410418589443,"high",-0.16140350877193
"CS Mafambisse","Apr","Positivos","LR","NEP_FISICO",800,1069,1.33625,1.21811013285363,1.46630571317803,"low",-0.33625
"CS Mafambisse","Feb","Positivos","LR","NEP_FISICO",943,1040,1.10286320254507,1.00885039640126,1.20575508495165,"high",-0.102863202545069
"CS Mafambisse","Jul","Positivos","LR","NEP_FISICO",817,1067,1.30599755201958,1.19113760689459,1.43234102448167,"medium",-0.305997552019584
"CS Mafambisse","Jun","Positivos","LR","NEP_FISICO",857,1343,1.56709451575263,1.43732427035822,1.70929559960572,"low",-0.567094515752625
"CS Mafambisse","Mar","Positivos","LR","NEP_FISICO",489,654,1.33742331288344,1.18771997676203,1.50677732524045,"medium",-0.337423312883436
"CS Mafambisse","May","Positivos","LR","NEP_FISICO",1022,1342,1.31311154598826,1.2095871711752,1.42582480155083,"low",-0.313111545988258
"CS Mascarenhas","Apr","Positivos","LR","NEP_FISICO",41,279,6.80487804878049,4.89001318839853,9.6910257077805,"low",-5.80487804878049
"CS Mascarenhas","Feb","Positivos","LR","NEP_FISICO",69,163,2.36231884057971,1.77222861535673,3.17765284833033,"low",-1.36231884057971
"CS Mascarenhas","Jul","Positivos","LR","NEP_FISICO",144,338,2.34722222222222,1.92567881705991,2.87298257999675,"low",-1.34722222222222
"CS Mascarenhas","Jun","Positivos","LR","NEP_FISICO",282,458,1.6241134751773,1.39712800140007,1.89060582664052,"low",-0.624113475177305
"CS Mascarenhas","Mar","Positivos","LR","NEP_FISICO",144,628,4.36111111111111,3.63321796503495,5.26398730623101,"low",-3.36111111111111
"CS Mascarenhas","May","Positivos","LR","NEP_FISICO",167,238,1.4251497005988,1.16441951632669,1.74752375008248,"medium",-0.425149700598802
"CS Messica","Apr","Positivos","LR","NEP_FISICO",3601,2334,0.648153290752569,0.614996804838469,0.682997142676389,"low",0.351846709247431
"CS Messica","Jul","Positivos","LR","NEP_FISICO",337,1319,3.91394658753709,3.47001496210612,4.42450377960998,"low",-2.91394658753709
"CS Messica","Mar","Positivos","LR","NEP_FISICO",2207,2319,1.05074762120526,0.990827183840375,1.1143155637264,"high",-0.050747621205256
"CS Messica","May","Positivos","LR","NEP_FISICO",956,2473,2.58682008368201,2.39977497650113,2.79020601286095,"low",-1.58682008368201
"CS Muanza Baixo","Apr","Positivos","LR","NEP_FISICO",183,186,1.01639344262295,0.824286819870794,1.25338795295666,"high",-0.0163934426229508
"CS Muanza Baixo","Jul","Positivos","LR","NEP_FISICO",104,109,1.04807692307692,0.793744262451901,1.38456360175593,"high",-0.0480769230769231
"CS Muanza Baixo","Jun","Positivos","LR","NEP_FISICO",180,194,1.07777777777778,0.875349243822209,1.3275768588384,"high",-0.0777777777777778
"CS Muanza Baixo","Mar","Positivos","LR","NEP_FISICO",20,70,3.5,2.10436747806192,6.07529322390652,"low",-2.5
"CS Muanza Sede","Apr","Positivos","LR","NEP_FISICO",298,407,1.36577181208054,1.17330406957514,1.59127251466521,"medium",-0.365771812080537
"CS Muanza Sede","Jul","Positivos","LR","NEP_FISICO",80,186,2.325,1.77972586284169,3.06075585702895,"low",-1.325
"CS Muanza Sede","Jun","Positivos","LR","NEP_FISICO",295,453,1.53559322033898,1.3232204041394,1.78420267026549,"low",-0.535593220338983
"CS Muanza Sede","Mar","Positivos","LR","NEP_FISICO",314,324,1.03184713375796,0.880762759302246,1.20897000972058,"high",-0.0318471337579618
"CS Muanza Sede","May","Positivos","LR","NEP_FISICO",296,612,2.06756756756757,1.79674714242688,2.38343096249478,"low",-1.06756756756757
"CS Munhava","Apr","Positivos","LR","NEP_FISICO",758,580,0.765171503957784,0.685565114270694,0.85367549278605,"medium",0.234828496042216
"CS Munhava","Feb","Positivos","LR","NEP_FISICO",219,613,2.79908675799087,2.39499901792907,3.28120203764093,"low",-1.79908675799087
